bed 47 189 517 522 0.998336 0.001568 bed
chair 399 172 517 274 0.487303 0.409229 BG
chair 423 213 475 281 0.381758 0.434724 BG
chair 360 178 424 263 0.334615 0.416791 BG
chair 427 217 454 250 0.217049 0.700910 BG
chair 434 188 524 226 0.148695 0.709257 BG
chair 393 215 415 248 0.145756 0.784602 BG
chair 393 167 431 224 0.107298 0.779457 BG
chair 392 199 404 214 0.105783 0.873545 BG
sofa 720 365 729 386 0.148109 0.307305 BG
sofa 357 0 474 49 0.146168 0.462044 BG
table 419 190 483 290 0.181069 0.362620 BG
table 358 222 406 258 0.164316 0.689687 BG
table 345 189 451 267 0.103662 0.610204 BG
picture 61 99 141 140 0.545154 0.369661 BG
picture 322 139 373 222 0.399467 0.470055 BG
picture 217 11 230 40 0.30007 0.548049 BG
picture 176 101 195 128 0.29747 0.404582 BG
picture 213 3 482 57 0.280987 0.465334 BG
picture 77 113 101 140 0.263869 0.650980 BG
picture 169 113 177 125 0.257854 0.474363 BG
picture 103 103 117 123 0.23849 0.687448 BG
picture 128 142 145 163 0.16508 0.689067 BG
picture 372 160 396 180 0.158278 0.722899 BG
picture 210 3 291 49 0.128105 0.793761 BG
picture 362 171 369 175 0.122695 0.757493 BG
picture 82 133 126 152 0.111321 0.602475 BG
picture 145 141 153 175 0.107031 0.599309 BG
counter 351 252 356 261 0.116104 0.749011 BG
blinds 2 65 66 88 0.11444 0.674805 BG
desk 467 303 701 519 0.126111 0.798999 floor
pillow 223 201 261 255 0.535407 0.463304 BG
pillow 92 211 346 279 0.396645 0.598668 pillow
pillow 246 193 252 194 0.208402 0.515834 BG
pillow 78 161 280 255 0.170613 0.816958 BG
pillow 65 248 163 315 0.140827 0.852427 BG
pillow 77 228 235 256 0.140432 0.846323 BG
pillow 245 330 288 343 0.129265 0.869902 BG
pillow 259 321 278 333 0.105419 0.893879 BG
pillow 310 236 331 261 0.105275 0.894725 BG
paper 452 279 502 342 0.462521 0.461177 BG
paper 495 319 497 326 0.431348 0.557731 BG
paper 483 280 522 340 0.381733 0.531482 BG
paper 204 168 206 171 0.366813 0.533547 BG
paper 488 302 491 307 0.294275 0.672460 BG
paper 459 304 483 311 0.264163 0.702590 BG
paper 449 276 476 286 0.237401 0.588404 BG
paper 451 279 484 293 0.236 0.639390 BG
paper 482 287 484 293 0.226111 0.727538 BG
paper 83 133 125 152 0.192576 0.602475 BG
paper 309 491 432 529 0.179969 0.562136 BG
paper 168 125 209 181 0.174553 0.642581 BG
paper 377 375 381 381 0.171497 0.552425 BG
paper 85 134 148 176 0.166617 0.335816 BG
paper 378 501 482 529 0.164582 0.597217 BG
paper 482 279 490 284 0.143306 0.792227 BG
paper 175 62 219 132 0.128106 0.726187 BG
paper 512 249 514 250 0.125947 0.478289 BG
paper 188 81 219 101 0.112821 0.814311 BG
paper 233 166 234 172 0.11203 0.742422 BG
paper 169 112 177 125 0.104872 0.474363 BG
paper 176 100 195 127 0.100981 0.404582 BG
paper 557 178 566 193 0.100222 0.754151 BG
box 84 137 149 175 0.527561 0.278296 BG
box 447 265 475 286 0.472832 0.318170 BG
box 354 229 355 233 0.275432 0.608181 BG
box 83 175 104 216 0.253943 0.720583 BG
box 512 249 514 250 0.223566 0.478289 BG
box 448 268 531 344 0.210119 0.549042 BG
box 443 255 472 273 0.202169 0.629122 BG
box 98 168 114 217 0.200774 0.745584 BG
box 148 115 239 179 0.171996 0.608043 BG
box 471 257 474 259 0.159522 0.760379 BG
box 151 125 171 175 0.159368 0.668528 BG
box 278 200 281 202 0.151931 0.802529 BG
box 146 142 153 174 0.134331 0.599309 BG
box 166 115 192 154 0.130042 0.625552 BG
box 405 4 615 56 0.126165 0.468205 BG
box 693 179 706 206 0.121904 0.694588 BG
box 376 375 381 380 0.119706 0.552425 BG
box 276 168 288 196 0.108831 0.717701 BG
box 502 260 510 262 0.104895 0.611790 BG
box 361 214 413 257 0.100543 0.645428 BG
lamp 330 217 331 222 0.13602 0.771719 BG
garbage_bin 200 120 235 148 0.122876 0.852299 BG
garbage_bin 199 138 238 171 0.106753 0.822477 BG
