bed 0 60 508 529 0.983851 0.005968 bed
chair 158 519 164 526 0.148397 0.503479 BG
chair 362 511 368 518 0.119056 0.312086 BG
chair 439 512 447 515 0.110957 0.317064 BG
table 453 116 722 388 0.165605 0.543861 night_stand
picture 584 35 660 138 0.108978 0.301955 BG
desk 438 111 716 387 0.16012 0.543861 night_stand
pillow 276 56 407 157 0.929567 0.070347 BG
pillow 168 49 281 141 0.805113 0.194795 BG
pillow 168 49 192 114 0.69092 0.308528 BG
pillow 168 90 181 102 0.545101 0.445454 BG
pillow 165 40 497 180 0.488124 0.492403 pillow
pillow 76 485 125 529 0.11632 0.747315 BG
pillow 219 60 225 70 0.103927 0.815005 BG
mirror 715 332 729 439 0.113724 0.461595 BG
mirror 715 392 729 508 0.106825 0.396987 BG
clothes 284 513 293 529 0.111904 0.400995 BG
paper 555 510 562 513 0.257529 0.423169 BG
paper 560 509 566 514 0.254046 0.450160 BG
paper 542 504 548 511 0.211337 0.443165 BG
paper 511 496 535 514 0.198599 0.477274 BG
paper 529 504 532 505 0.197469 0.442993 BG
paper 531 506 543 511 0.191735 0.444979 BG
paper 351 490 355 494 0.187926 0.589459 BG
paper 535 501 542 506 0.185702 0.485350 BG
paper 195 488 198 496 0.177611 0.626062 BG
paper 335 494 345 506 0.173001 0.656778 BG
paper 367 487 381 513 0.166534 0.498279 BG
paper 376 502 377 506 0.164714 0.470885 BG
paper 528 498 544 515 0.161671 0.435480 BG
paper 476 495 479 501 0.154902 0.634742 BG
paper 377 497 381 506 0.145394 0.550700 BG
paper 554 515 562 526 0.14216 0.306248 BG
paper 537 515 545 518 0.139126 0.364483 BG
paper 564 513 565 515 0.139002 0.314123 BG
paper 536 513 544 515 0.13585 0.392111 BG
paper 473 489 475 490 0.132846 0.612369 BG
paper 168 509 173 511 0.125396 0.777882 BG
paper 538 519 541 521 0.121677 0.431428 BG
paper 473 471 535 529 0.121265 0.510198 BG
paper 528 515 559 529 0.119681 0.213097 BG
paper 520 521 528 524 0.11682 0.432215 BG
paper 465 487 476 501 0.116662 0.739071 BG
paper 441 502 447 511 0.116393 0.569429 BG
paper 556 15 557 22 0.111731 0.441943 BG
paper 506 518 514 525 0.109153 0.439241 BG
paper 344 512 345 518 0.106278 0.309740 BG
paper 325 505 335 515 0.105929 0.362322 BG
paper 524 526 532 529 0.105329 0.281174 BG
paper 153 526 159 529 0.104524 0.330880 BG
paper 377 498 392 524 0.103708 0.437022 BG
paper 159 519 164 526 0.103378 0.503479 BG
paper 561 514 593 529 0.102595 0.261906 BG
paper 451 494 480 529 0.100913 0.363479 BG
paper 447 183 458 195 0.100606 0.680654 BG
paper 633 513 636 529 0.100154 0.303765 BG
box 510 494 536 514 0.15469 0.477274 BG
box 527 496 543 511 0.145331 0.499904 BG
box 560 509 566 514 0.143563 0.450160 BG
box 375 502 377 506 0.1376 0.470885 BG
box 555 509 562 513 0.137232 0.423169 BG
box 534 500 542 506 0.133297 0.485350 BG
box 221 527 226 529 0.129065 0.252573 BG
box 377 497 381 506 0.128936 0.550700 BG
box 366 485 381 513 0.127635 0.498279 BG
box 527 514 558 529 0.126967 0.213097 BG
box 529 503 532 505 0.126058 0.442993 BG
box 473 489 476 490 0.121307 0.612369 BG
box 541 503 548 511 0.120209 0.443165 BG
box 616 125 624 129 0.119758 0.800994 BG
box 500 64 501 73 0.118493 0.461090 BG
box 351 490 355 494 0.11469 0.589459 BG
box 560 513 592 529 0.113202 0.261906 BG
box 563 512 564 515 0.111811 0.314123 BG
box 488 511 500 529 0.111261 0.225832 BG
box 590 353 623 374 0.110766 0.833263 BG
box 553 514 561 526 0.110709 0.306248 BG
box 195 488 199 495 0.110554 0.626062 BG
box 652 513 669 529 0.104488 0.319015 BG
lamp 579 54 654 171 0.482374 0.367258 BG
lamp 593 55 624 130 0.34009 0.553732 BG
lamp 508 2 555 47 0.331807 0.554594 BG
lamp 556 14 557 23 0.257273 0.441943 BG
lamp 617 88 634 114 0.220771 0.587245 BG
lamp 619 110 631 125 0.179996 0.671329 BG
lamp 616 114 618 125 0.167146 0.713699 BG
lamp 511 1 629 157 0.154493 0.764371 BG
lamp 700 140 704 145 0.118198 0.668631 BG
lamp 619 31 662 127 0.110007 0.688639 BG
bag 279 503 305 529 0.114546 0.352043 BG
bag 283 514 292 529 0.101154 0.400995 BG
garbage_bin 702 140 728 188 0.190989 0.389430 BG
garbage_bin 697 159 714 184 0.164039 0.719765 BG
garbage_bin 696 182 709 190 0.159843 0.808202 BG
garbage_bin 440 172 473 208 0.150757 0.696491 BG
garbage_bin 446 150 453 161 0.11814 0.576786 BG
garbage_bin 376 411 383 438 0.111699 0.848655 BG
garbage_bin 469 151 511 190 0.10752 0.891083 BG
garbage_bin 384 407 395 439 0.107298 0.861205 BG
