bed 0 141 631 512 0.979735 0.016655 bed
chair 574 372 729 529 0.418143 0.355713 BG
chair 593 50 715 324 0.381196 0.372907 BG
chair 502 474 620 523 0.2106 0.594272 BG
sofa 576 278 729 519 0.81893 0.052910 BG
sofa 541 385 729 449 0.133494 0.769330 BG
table 565 320 720 450 0.313693 0.442079 BG
table 581 76 727 334 0.19609 0.347436 BG
table 0 505 685 529 0.160264 0.339270 BG
picture 12 1 247 183 0.306576 0.363114 BG
picture 208 2 241 136 0.253555 0.558803 BG
picture 713 185 729 213 0.206258 0.483227 BG
picture 719 190 729 203 0.194898 0.577600 BG
picture 718 178 729 191 0.178472 0.534365 BG
picture 714 209 729 217 0.152732 0.297839 BG
picture 379 4 396 65 0.151891 0.488567 BG
picture 146 44 230 156 0.131117 0.668885 BG
picture 382 1 389 2 0.10516 0.815406 BG
picture 397 3 413 63 0.101431 0.550927 BG
desk 593 134 729 342 0.264805 0.393170 BG
pillow 588 352 722 419 0.175823 0.469920 BG
pillow 522 80 540 89 0.147205 0.801646 BG
mirror 0 0 253 181 0.106727 0.363114 BG
clothes 170 5 191 20 0.283719 0.583325 BG
clothes 169 5 199 53 0.249891 0.609962 BG
clothes 139 0 215 68 0.161352 0.717452 BG
paper 691 142 729 177 0.622791 0.327408 BG
paper 674 128 728 211 0.463561 0.339645 BG
paper 692 173 707 183 0.323384 0.649900 BG
paper 710 175 726 185 0.221806 0.589061 BG
paper 689 129 692 138 0.217236 0.771764 BG
paper 713 210 729 217 0.216537 0.385506 BG
paper 473 495 522 525 0.198061 0.567771 BG
paper 677 171 728 190 0.173101 0.760323 BG
paper 508 504 569 525 0.167258 0.576016 BG
paper 713 185 729 217 0.166362 0.449348 BG
paper 713 217 729 225 0.165647 0.252777 BG
paper 339 512 348 519 0.148302 0.564014 BG
paper 1 503 43 527 0.145506 0.749205 BG
paper 351 516 375 525 0.138281 0.568797 BG
paper 713 213 716 215 0.133284 0.633719 BG
paper 696 304 729 320 0.12743 0.330945 BG
paper 345 519 350 523 0.122731 0.484245 BG
paper 345 509 382 519 0.115492 0.623159 BG
paper 439 487 447 489 0.113216 0.808494 BG
paper 720 190 729 203 0.113007 0.577600 BG
paper 690 182 712 196 0.112039 0.791088 BG
paper 719 178 729 191 0.1114 0.534365 BG
paper 346 502 361 511 0.100914 0.721635 BG
box 712 184 729 216 0.156432 0.449348 BG
box 706 70 709 74 0.126954 0.221617 BG
box 714 209 729 216 0.123254 0.297839 BG
box 718 178 729 191 0.122405 0.534365 BG
box 713 216 729 225 0.103107 0.252777 BG
person 191 21 197 29 0.147035 0.711819 BG
person 192 15 210 30 0.120359 0.745865 BG
garbage_bin 472 414 479 457 0.639486 0.281336 BG
garbage_bin 472 356 499 463 0.632424 0.342835 BG
garbage_bin 477 441 492 465 0.28629 0.678723 BG
garbage_bin 495 432 500 448 0.21262 0.746569 BG
garbage_bin 490 447 494 454 0.19025 0.776879 BG
garbage_bin 705 70 709 75 0.125764 0.221617 BG
garbage_bin 393 364 475 490 0.112626 0.809441 BG
garbage_bin 464 366 536 514 0.112568 0.866330 BG
