bed 0 113 219 390 0.994995 0.004781 bed
chair 472 150 531 211 0.308595 0.659217 BG
chair 278 126 386 178 0.178553 0.782460 BG
sofa 2 129 17 155 0.134872 0.723054 BG
door 473 5 526 179 0.258611 0.485352 BG
door 514 6 555 353 0.24107 0.526446 BG
door 532 3 559 198 0.123598 0.689513 BG
picture 235 126 243 173 0.190917 0.625465 BG
picture 405 99 430 116 0.156937 0.366602 bag
picture 475 1 514 2 0.134869 0.581236 BG
picture 359 67 382 86 0.125014 0.590986 BG
picture 359 94 375 114 0.116989 0.490597 BG
desk 219 146 371 316 0.139876 0.442204 BG
dresser 225 158 317 296 0.284032 0.342957 night_stand
pillow 10 134 172 175 0.492573 0.500185 pillow
pillow 10 148 58 171 0.44733 0.552346 BG
pillow 16 162 44 170 0.443676 0.555936 BG
pillow 1 161 6 171 0.143023 0.855689 BG
pillow 63 146 75 160 0.131188 0.867443 BG
pillow 74 154 112 165 0.122284 0.872456 BG
pillow 20 137 82 155 0.111745 0.881912 BG
pillow 2 117 24 155 0.106765 0.526886 lamp
mirror 505 4 553 194 0.150414 0.668083 BG
mirror 440 5 550 336 0.134972 0.541530 BG
clothes 462 206 520 254 0.245365 0.387735 BG
clothes 466 191 479 251 0.141883 0.768164 BG
fridge 435 162 560 355 0.203743 0.456391 BG
tv 469 0 523 4 0.166219 0.542348 BG
tv 188 114 240 125 0.146748 0.718743 BG
tv 203 123 210 125 0.100152 0.881251 BG
paper 185 286 218 306 0.562392 0.399333 BG
paper 246 280 276 303 0.443296 0.479380 BG
paper 187 281 202 293 0.439779 0.518309 BG
paper 172 281 201 302 0.426205 0.533530 BG
paper 163 273 295 305 0.404258 0.526299 books
paper 17 145 25 150 0.400007 0.506156 BG
paper 187 288 195 293 0.387371 0.562715 BG
paper 406 98 430 115 0.374974 0.366602 bag
paper 180 287 190 297 0.372923 0.584125 BG
paper 193 286 200 295 0.372291 0.576559 BG
paper 198 289 219 296 0.368183 0.573659 BG
paper 244 277 300 321 0.313891 0.534622 BG
paper 185 295 188 298 0.290423 0.690288 BG
paper 193 280 248 298 0.287067 0.676382 BG
paper 172 296 183 302 0.286014 0.667037 BG
paper 198 291 203 296 0.272379 0.688538 BG
paper 21 139 26 147 0.238457 0.601726 BG
paper 46 384 66 408 0.222433 0.479153 BG
paper 162 290 182 302 0.212814 0.715205 BG
paper 267 284 282 291 0.1994 0.496090 BG
paper 25 148 29 152 0.197666 0.777276 BG
paper 168 290 172 296 0.182903 0.692735 BG
paper 254 271 301 291 0.18023 0.577801 BG
paper 263 273 270 280 0.17956 0.593933 BG
paper 211 289 216 292 0.172947 0.702440 BG
paper 264 333 294 426 0.172912 0.255304 BG
paper 269 276 275 284 0.170005 0.598352 BG
paper 275 286 302 305 0.16275 0.702822 BG
paper 252 275 269 286 0.162722 0.575993 BG
paper 179 296 183 299 0.160854 0.823671 BG
paper 161 300 170 307 0.15511 0.618229 BG
paper 219 289 224 292 0.154208 0.788727 BG
paper 176 289 180 296 0.153869 0.773637 BG
paper 244 298 246 300 0.153531 0.839307 BG
paper 155 299 158 302 0.153393 0.461789 BG
paper 285 290 290 293 0.147971 0.563243 BG
paper 382 88 382 97 0.139443 0.566901 BG
paper 26 142 29 148 0.135944 0.836567 BG
paper 359 94 374 113 0.128059 0.490597 BG
paper 549 315 560 321 0.120916 0.372279 BG
paper 545 320 560 334 0.119536 0.406415 BG
paper 182 272 231 290 0.112201 0.855832 BG
paper 170 289 174 290 0.110216 0.737765 BG
paper 375 94 376 98 0.10999 0.565985 BG
paper 240 298 251 309 0.108349 0.884261 BG
paper 219 165 226 176 0.106702 0.661405 BG
paper 182 273 198 282 0.106223 0.846534 BG
towel 464 191 519 257 0.263938 0.256698 BG
box 538 284 560 334 0.125217 0.373966 BG
box 359 94 374 112 0.108117 0.490597 BG
box 375 94 376 97 0.105347 0.565985 BG
night_stand 220 173 325 296 0.991236 0.002470 night_stand
night_stand 293 199 320 250 0.71282 0.189993 BG
night_stand 225 177 240 287 0.292168 0.684756 BG
night_stand 176 174 226 282 0.139279 0.504876 BG
night_stand 275 190 367 286 0.131139 0.701757 BG
lamp 2 111 19 133 0.111167 0.244791 BG
bag 466 189 521 254 0.177166 0.256698 BG
garbage_bin 190 222 218 236 0.525065 0.441382 BG
garbage_bin 543 292 560 315 0.201638 0.304717 BG
garbage_bin 507 195 557 344 0.189768 0.584988 BG
garbage_bin 179 164 228 273 0.185493 0.504876 BG
garbage_bin 262 326 294 426 0.166593 0.255304 BG
garbage_bin 208 238 217 259 0.154756 0.754454 BG
garbage_bin 336 279 339 286 0.111424 0.822850 BG
