bed 160 80 679 517 0.998452 0.001294 bed
chair 371 94 408 197 0.154137 0.614927 BG
chair 420 155 458 215 0.129696 0.820096 BG
chair 589 135 660 260 0.125385 0.413638 BG
chair 433 166 445 210 0.123354 0.855875 BG
sofa 78 0 470 482 0.186356 0.619544 BG
bookshelf 645 184 680 210 0.138977 0.716524 BG
picture 675 122 727 192 0.716805 0.084671 BG
picture 60 60 88 109 0.39593 0.415532 BG
picture 717 130 729 178 0.385789 0.373440 BG
picture 12 8 115 145 0.336881 0.466100 BG
picture 686 120 728 143 0.268216 0.480944 BG
picture 473 50 548 79 0.212833 0.656153 BG
picture 653 114 662 142 0.206407 0.674626 BG
picture 633 106 661 142 0.152137 0.728365 BG
picture 682 154 721 175 0.147874 0.603891 BG
picture 24 34 69 111 0.144383 0.655830 BG
picture 503 68 547 154 0.143583 0.757240 BG
picture 262 1 344 14 0.137277 0.563303 BG
picture 87 4 103 118 0.104881 0.686174 BG
picture 515 1 532 11 0.101342 0.285534 BG
counter 517 222 521 227 0.11516 0.609902 BG
pillow 191 175 412 216 0.452029 0.536319 BG
pillow 319 186 397 201 0.183503 0.798137 BG
pillow 316 196 403 216 0.101903 0.892630 BG
paper 513 367 533 384 0.501653 0.477262 BG
paper 518 366 530 373 0.443764 0.513950 BG
paper 676 160 683 175 0.410854 0.361222 BG
paper 503 376 512 387 0.361435 0.632884 BG
paper 495 385 506 393 0.3267 0.651004 BG
paper 504 387 525 407 0.318874 0.654500 BG
paper 521 393 527 398 0.280441 0.646488 BG
paper 98 109 117 153 0.263177 0.574160 BG
paper 507 357 534 366 0.236898 0.685241 BG
paper 466 91 472 97 0.194623 0.310741 BG
paper 611 489 617 499 0.171308 0.692359 BG
paper 514 0 516 3 0.166283 0.366590 BG
paper 609 497 612 500 0.157304 0.764890 BG
paper 352 491 358 495 0.150723 0.564822 BG
paper 683 154 720 174 0.147466 0.603891 BG
paper 385 516 388 518 0.138881 0.387539 BG
paper 498 389 573 414 0.137154 0.826214 BG
paper 629 466 639 476 0.126162 0.730408 BG
paper 515 0 532 11 0.116774 0.285534 BG
paper 508 154 527 166 0.100511 0.609545 BG
box 656 228 671 232 0.334874 0.558847 BG
box 466 90 473 97 0.247685 0.310741 BG
box 642 210 680 232 0.200664 0.713828 BG
box 678 153 721 182 0.182223 0.526470 BG
box 514 1 533 11 0.16313 0.285534 BG
box 514 0 516 3 0.153837 0.366590 BG
box 675 160 684 174 0.143152 0.361222 BG
box 7 6 107 124 0.133958 0.429283 BG
box 58 40 89 111 0.114147 0.524148 BG
box 441 436 450 439 0.104155 0.862284 BG
lamp 453 86 466 123 0.1644 0.523327 BG
lamp 718 188 720 191 0.163903 0.687723 BG
garbage_bin 682 310 717 392 0.313197 0.641887 BG
