bed 237 54 560 386 0.995356 0.002997 bed
chair 0 141 196 348 0.175126 0.652337 sofa_chair
sofa 7 128 188 401 0.889509 0.049384 sofa_chair
sofa 0 250 114 381 0.132084 0.782261 BG
picture 229 8 398 101 0.502683 0.464038 BG
dresser 155 140 263 324 0.132339 0.452024 night_stand
dresser 188 180 258 227 0.102602 0.734632 BG
pillow 315 68 399 123 0.962728 0.030133 pillow
pillow 538 216 560 276 0.634031 0.301368 BG
pillow 370 98 399 127 0.419752 0.579735 BG
pillow 319 68 358 102 0.381886 0.323790 BG
pillow 3 176 45 263 0.339248 0.579660 BG
pillow 536 169 544 177 0.316327 0.648672 BG
pillow 14 157 184 326 0.28613 0.375043 sofa_chair
pillow 558 206 560 209 0.264755 0.473012 BG
pillow 540 237 555 252 0.232582 0.711603 BG
pillow 544 206 560 209 0.227867 0.724620 BG
pillow 513 174 546 183 0.221698 0.763861 BG
pillow 360 113 372 124 0.219125 0.780839 BG
pillow 539 126 560 182 0.213964 0.345767 BG
pillow 298 88 329 131 0.202306 0.760803 BG
pillow 530 208 559 223 0.20178 0.734844 BG
pillow 520 188 558 205 0.19332 0.797597 BG
pillow 370 118 390 127 0.184357 0.815606 BG
pillow 431 190 560 275 0.17579 0.789696 BG
pillow 374 94 528 147 0.173741 0.772978 BG
pillow 313 110 372 131 0.171073 0.827012 BG
pillow 508 210 553 277 0.153797 0.833527 BG
pillow 243 79 543 177 0.146214 0.720833 BG
pillow 550 179 560 183 0.139494 0.736950 BG
pillow 388 118 398 122 0.109045 0.890740 BG
pillow 17 222 51 241 0.108881 0.872061 BG
pillow 32 225 41 235 0.100072 0.884752 BG
mirror 203 38 243 130 0.125325 0.810785 BG
clothes 57 150 70 160 0.440086 0.489032 BG
clothes 514 124 560 174 0.403196 0.432593 BG
clothes 417 95 544 149 0.355594 0.587234 BG
clothes 63 143 82 162 0.340515 0.599627 BG
clothes 69 142 78 144 0.323191 0.616952 BG
clothes 14 149 125 274 0.296593 0.417680 BG
clothes 301 87 332 120 0.269886 0.561988 BG
clothes 69 142 73 143 0.247064 0.690762 BG
clothes 45 155 85 179 0.246395 0.713739 BG
clothes 70 143 102 187 0.225826 0.709598 BG
clothes 319 95 331 100 0.161076 0.606611 BG
clothes 322 66 357 104 0.148417 0.323790 BG
tv 221 36 262 151 0.147316 0.807802 BG
paper 435 228 444 235 0.218956 0.656732 BG
paper 415 223 430 241 0.21099 0.683387 BG
paper 429 222 452 245 0.206067 0.690841 BG
paper 281 253 314 273 0.176063 0.706036 BG
paper 366 156 369 158 0.115893 0.809268 BG
box 1 37 3 66 0.140462 0.398039 BG
night_stand 158 153 274 209 0.614121 0.355954 BG
night_stand 173 139 267 317 0.48737 0.336496 BG
night_stand 202 173 255 199 0.179744 0.810487 BG
night_stand 239 170 244 179 0.169266 0.822501 BG
night_stand 189 180 260 226 0.148169 0.734632 BG
night_stand 169 155 226 188 0.137458 0.856355 BG
night_stand 141 135 453 277 0.135313 0.686781 BG
lamp 234 37 305 148 0.178633 0.710984 BG
bag 318 95 331 99 0.104861 0.606611 BG
bag 537 125 560 160 0.102987 0.479039 BG
garbage_bin 169 263 185 329 0.338104 0.616054 BG
garbage_bin 526 314 556 335 0.128621 0.834353 BG
garbage_bin 155 175 190 324 0.111324 0.842779 BG
