bed 190 53 577 430 0.96881 0.022336 bed
chair 494 97 590 375 0.250896 0.621458 crib
picture 508 2 531 23 0.124044 0.719330 BG
pillow 405 144 478 184 0.757637 0.225619 BG
pillow 379 78 524 193 0.490818 0.468687 BG
pillow 390 114 394 121 0.443694 0.525496 BG
pillow 371 122 455 178 0.391738 0.591336 BG
pillow 458 134 480 163 0.32907 0.624394 BG
pillow 171 79 461 220 0.307563 0.577276 blanket
pillow 432 166 467 184 0.268933 0.730796 BG
pillow 325 138 487 211 0.264671 0.676236 BG
pillow 399 162 432 180 0.260183 0.725731 BG
pillow 390 117 396 125 0.238809 0.755604 BG
pillow 407 162 420 171 0.225237 0.743880 BG
pillow 359 116 375 127 0.207385 0.791280 BG
pillow 367 111 397 140 0.194229 0.802079 BG
pillow 383 121 395 136 0.173513 0.821340 BG
pillow 368 111 381 120 0.163194 0.832453 BG
pillow 425 171 429 173 0.132023 0.858342 BG
pillow 319 92 405 197 0.122826 0.789616 BG
pillow 465 154 473 163 0.12211 0.864146 BG
pillow 573 122 590 153 0.119678 0.800653 BG
pillow 401 113 422 120 0.106666 0.696935 BG
pillow 186 152 329 238 0.105717 0.829209 BG
pillow 458 89 533 162 0.104929 0.710961 BG
clothes 158 105 184 171 0.205514 0.772605 BG
clothes 14 1 42 50 0.193113 0.294047 BG
clothes 175 104 192 134 0.18318 0.799614 BG
clothes 173 72 398 238 0.174334 0.548887 blanket
clothes 290 86 374 199 0.150753 0.586736 BG
clothes 170 118 181 138 0.143797 0.841320 BG
clothes 423 126 432 151 0.114687 0.756921 BG
paper 427 89 444 107 0.688202 0.301917 BG
paper 401 79 471 124 0.371761 0.579248 BG
paper 486 125 511 133 0.286442 0.533846 BG
paper 333 323 338 328 0.124634 0.835954 BG
paper 461 127 514 152 0.111112 0.705429 BG
paper 465 189 488 202 0.109877 0.808733 BG
paper 437 351 437 355 0.106881 0.564640 BG
paper 475 144 479 152 0.101867 0.745673 BG
paper 340 324 346 327 0.100043 0.831237 BG
box 372 364 380 371 0.251008 0.637474 BG
box 370 367 375 380 0.214361 0.612468 BG
box 372 346 375 350 0.184154 0.752209 BG
box 437 351 437 355 0.177243 0.564640 BG
box 213 39 216 41 0.133869 0.703233 BG
box 298 373 304 379 0.107815 0.883701 BG
box 369 329 373 346 0.103597 0.838405 BG
box 450 309 465 318 0.102188 0.698584 BG
bag 423 126 433 148 0.107791 0.756921 BG
bag 424 132 429 137 0.105521 0.822540 BG
