bed 18 78 334 414 0.995731 0.002546 bed
chair 127 118 144 149 0.1469 0.838324 BG
chair 221 78 338 181 0.109923 0.783442 BG
chair 100 89 204 163 0.101103 0.856793 BG
door 482 18 553 361 0.148741 0.626226 BG
door 460 5 499 287 0.125123 0.636778 BG
picture 555 165 560 178 0.519522 0.142044 BG
picture 484 183 531 284 0.48597 0.406489 BG
picture 508 256 523 276 0.42645 0.556464 BG
picture 414 2 448 42 0.210428 0.174736 BG
picture 473 239 486 257 0.148271 0.483870 BG
picture 358 97 416 161 0.124844 0.431129 BG
desk 303 150 418 281 0.193317 0.437510 night_stand
desk 0 140 437 229 0.101488 0.860937 BG
pillow 230 171 317 212 0.176039 0.803013 BG
pillow 0 231 25 253 0.116133 0.732395 BG
mirror 474 14 560 399 0.145186 0.636621 BG
clothes 116 217 217 274 0.589428 0.288921 BG
clothes 113 152 269 298 0.443924 0.465080 BG
clothes 124 177 240 216 0.291459 0.597935 BG
clothes 131 262 135 268 0.146685 0.710780 BG
clothes 121 264 131 270 0.122776 0.713997 BG
clothes 125 245 153 282 0.114669 0.834885 BG
clothes 142 209 191 238 0.100114 0.860532 BG
tv 106 86 325 158 0.166892 0.735207 BG
tv 285 94 322 161 0.118827 0.509694 BG
paper 315 279 357 298 0.873191 0.123113 BG
paper 330 270 357 279 0.727624 0.268362 BG
paper 318 271 330 283 0.576124 0.422443 BG
paper 392 247 412 258 0.529805 0.454028 BG
paper 347 282 354 288 0.492327 0.497841 BG
paper 402 252 410 258 0.460929 0.509691 BG
paper 333 297 349 300 0.405858 0.552012 BG
paper 373 237 429 276 0.377398 0.592352 paper
paper 385 239 410 249 0.372374 0.601720 BG
paper 20 188 32 197 0.340266 0.621210 BG
paper 292 273 354 314 0.319957 0.599101 BG
paper 396 247 400 250 0.298227 0.674446 BG
paper 305 271 321 289 0.276677 0.709225 BG
paper 19 194 21 197 0.26478 0.711183 BG
paper 47 395 64 412 0.258345 0.339997 BG
paper 406 256 410 258 0.253747 0.685723 BG
paper 353 246 433 326 0.238043 0.677145 BG
paper 111 399 143 412 0.234567 0.484261 BG
paper 305 284 315 289 0.215102 0.773677 BG
paper 388 230 411 239 0.211799 0.741497 BG
paper 373 255 390 272 0.202904 0.788096 BG
paper 4 383 144 426 0.198049 0.359102 floor
paper 352 236 409 258 0.193549 0.785208 BG
paper 329 261 375 284 0.179815 0.804711 BG
paper 473 239 486 257 0.158931 0.483870 BG
paper 27 195 57 204 0.151025 0.622495 BG
paper 319 255 336 282 0.146002 0.838899 BG
paper 553 396 557 415 0.145094 0.675731 BG
paper 48 395 104 424 0.142682 0.405710 BG
paper 80 399 93 403 0.14231 0.517605 BG
paper 449 179 453 180 0.141395 0.549219 BG
paper 354 226 474 263 0.139886 0.748865 BG
paper 56 392 79 401 0.139042 0.487617 BG
paper 76 399 79 400 0.136996 0.524828 BG
paper 1 383 52 415 0.135886 0.660322 BG
paper 75 134 94 149 0.124671 0.454150 BG
paper 412 1 448 43 0.121628 0.174736 BG
paper 31 384 52 400 0.120562 0.624670 BG
paper 457 182 530 277 0.119062 0.456116 BG
paper 370 270 415 300 0.116555 0.834549 BG
paper 46 413 63 419 0.114114 0.320539 BG
paper 409 243 412 248 0.107206 0.819407 BG
