bed 0 140 546 528 0.999323 0.000611 bed
chair 0 380 111 527 0.280517 0.624945 BG
chair 306 135 450 250 0.243373 0.489965 BG
chair 300 158 314 237 0.177613 0.763619 BG
chair 469 174 521 216 0.128854 0.840300 BG
chair 271 162 276 203 0.111903 0.827789 BG
picture 344 71 392 133 0.310462 0.632133 BG
picture 3 93 61 118 0.309615 0.628851 BG
picture 337 3 389 69 0.212805 0.397625 BG
picture 1 92 18 115 0.212431 0.728583 BG
picture 344 76 361 116 0.119663 0.814833 BG
picture 345 4 490 73 0.116331 0.778040 BG
picture 476 130 500 178 0.115473 0.661641 BG
picture 22 119 26 120 0.113064 0.802552 BG
picture 361 68 367 73 0.110796 0.793624 BG
picture 683 198 728 234 0.103413 0.478553 BG
pillow 73 187 114 225 0.698545 0.301310 BG
pillow 212 203 274 231 0.635669 0.364283 BG
pillow 57 191 273 229 0.507172 0.492787 BG
pillow 458 203 513 235 0.274355 0.713733 BG
pillow 385 228 479 254 0.240818 0.758833 BG
pillow 442 175 493 249 0.220323 0.760743 BG
pillow 356 181 475 254 0.213598 0.750738 BG
pillow 464 226 481 234 0.202816 0.796600 BG
pillow 231 167 308 231 0.180416 0.798701 BG
pillow 425 232 449 250 0.169702 0.830165 BG
pillow 482 211 499 229 0.163534 0.806910 BG
pillow 228 202 275 206 0.157202 0.807994 BG
pillow 179 203 240 231 0.14622 0.853779 BG
pillow 465 228 514 236 0.14497 0.854500 BG
pillow 475 227 488 230 0.129705 0.863679 BG
pillow 494 208 514 229 0.122264 0.861337 BG
paper 170 407 204 445 0.550156 0.335309 BG
paper 178 440 193 444 0.290671 0.525610 BG
paper 152 431 171 453 0.286585 0.584801 BG
paper 359 22 386 68 0.263859 0.558537 BG
paper 710 120 715 122 0.237255 0.662027 BG
paper 441 524 443 525 0.219214 0.639234 BG
paper 715 246 729 259 0.208115 0.168732 BG
paper 225 506 228 511 0.192233 0.550979 BG
paper 715 254 721 258 0.171562 0.285542 BG
paper 645 121 725 150 0.157759 0.468135 BG
paper 4 176 27 184 0.156343 0.831602 BG
paper 488 479 492 488 0.1425 0.794477 BG
paper 714 199 729 230 0.141401 0.204460 BG
paper 717 262 729 265 0.139455 0.239257 BG
paper 725 287 729 299 0.13192 0.183320 BG
paper 644 126 666 137 0.128642 0.686334 BG
paper 249 144 265 160 0.126271 0.549188 BG
paper 430 523 438 529 0.125676 0.551916 BG
paper 243 521 249 527 0.116418 0.481066 BG
paper 714 265 718 271 0.113172 0.322289 BG
paper 600 245 651 263 0.109706 0.823233 BG
paper 588 0 679 12 0.107911 0.723747 BG
paper 720 228 729 239 0.103997 0.129659 BG
paper 353 520 358 523 0.103197 0.484687 BG
paper 460 277 476 281 0.101959 0.841560 BG
box 312 161 437 242 0.319955 0.434802 BG
box 1 115 21 132 0.242441 0.704684 BG
box 725 286 729 310 0.236009 0.165828 BG
box 563 202 568 208 0.210279 0.552061 BG
box 233 179 237 184 0.170059 0.752472 BG
box 563 182 581 192 0.167876 0.717487 BG
box 245 146 249 149 0.165424 0.772052 BG
box 561 191 583 207 0.160591 0.639671 BG
box 250 149 264 160 0.15865 0.561048 BG
box 192 363 562 529 0.14571 0.637353 BG
box 575 187 581 192 0.14487 0.688480 BG
box 218 464 223 469 0.140793 0.547201 BG
box 116 108 128 123 0.138332 0.720257 BG
box 715 253 721 259 0.13821 0.285542 BG
box 177 440 193 445 0.136319 0.525610 BG
box 686 198 729 229 0.131762 0.301438 BG
box 679 289 727 331 0.125981 0.767706 BG
box 102 127 112 131 0.125465 0.734936 BG
box 533 287 687 422 0.121403 0.851934 BG
box 717 261 729 265 0.121293 0.239257 BG
box 577 192 598 202 0.119689 0.664645 BG
box 714 245 729 259 0.118944 0.168732 BG
box 2 95 36 132 0.10771 0.754513 BG
box 112 107 138 135 0.107604 0.800400 BG
box 158 439 171 454 0.103597 0.737606 BG
box 714 264 718 272 0.102184 0.322289 BG
whiteboard 573 124 722 156 0.119223 0.611241 BG
lamp 50 111 88 128 0.147191 0.801309 BG
bag 47 516 78 529 0.202661 0.562214 BG
garbage_bin 714 245 729 259 0.107044 0.168732 BG
