bed 9 272 432 426 0.264054 0.626972 bed
chair 60 335 115 435 0.422037 0.575853 BG
chair 28 311 197 437 0.361689 0.354515 BG
chair 197 433 201 436 0.152648 0.737959 BG
chair 63 366 82 405 0.134641 0.835574 BG
chair 88 315 105 336 0.119015 0.869232 BG
sofa 11 249 395 419 0.146138 0.588385 BG
table 14 317 121 440 0.172863 0.535322 BG
door 3 207 13 393 0.191334 0.445953 BG
door 6 276 31 380 0.1511 0.454022 BG
picture 222 174 364 300 0.999652 0.000340 painting
picture 64 218 114 296 0.993203 0.006250 painting
picture 502 180 590 279 0.87352 0.126239 painting
picture 350 247 360 284 0.579886 0.389976 BG
picture 519 249 590 271 0.465415 0.530872 BG
picture 297 177 350 206 0.42476 0.489538 BG
picture 271 196 338 262 0.418025 0.578346 BG
picture 236 210 300 291 0.416381 0.582680 BG
picture 245 252 300 271 0.258658 0.740448 BG
picture 571 240 573 242 0.235554 0.389370 BG
picture 300 200 325 228 0.217416 0.773950 BG
picture 287 268 354 283 0.196107 0.772466 BG
picture 510 203 527 269 0.195095 0.803846 BG
picture 291 203 314 244 0.162611 0.828198 BG
picture 343 279 356 286 0.157279 0.828774 BG
picture 335 254 353 273 0.148886 0.844373 BG
picture 237 279 347 293 0.142741 0.850893 BG
picture 275 258 285 267 0.120462 0.859751 BG
picture 274 263 291 270 0.120128 0.853752 BG
picture 308 227 335 259 0.117921 0.870290 BG
picture 573 251 578 254 0.115228 0.553922 BG
picture 313 230 328 239 0.110149 0.882529 BG
picture 575 240 582 247 0.100312 0.367552 BG
pillow 275 410 307 440 0.156351 0.491703 BG
pillow 142 399 338 440 0.135425 0.605816 pillow&&pillow
pillow 473 380 475 382 0.120833 0.873426 BG
pillow 173 398 230 440 0.110186 0.535565 BG
clothes 10 397 195 439 0.150803 0.512866 pillow
clothes 326 413 368 439 0.146079 0.337385 BG
paper 15 382 16 387 0.182811 0.562664 BG
paper 579 267 590 269 0.179477 0.502300 BG
paper 191 126 199 127 0.176519 0.339138 BG
paper 14 356 17 387 0.163406 0.298707 BG
paper 15 368 17 370 0.162994 0.296958 BG
paper 584 234 590 249 0.162311 0.238041 BG
paper 576 241 582 247 0.157114 0.367552 BG
paper 572 185 590 194 0.14936 0.524694 BG
paper 572 240 573 242 0.145235 0.389370 BG
paper 572 251 590 259 0.133555 0.517427 BG
paper 573 250 578 255 0.132506 0.553922 BG
paper 156 430 163 434 0.125812 0.556741 BG
paper 124 418 168 440 0.124923 0.375041 BG
paper 119 427 125 440 0.118421 0.504518 BG
paper 145 433 152 437 0.116306 0.528239 BG
paper 102 419 143 440 0.115653 0.477148 BG
paper 137 419 147 433 0.112679 0.684321 BG
paper 107 434 112 440 0.110871 0.443062 BG
paper 142 436 152 440 0.109303 0.266236 BG
paper 6 331 14 372 0.106454 0.531060 BG
paper 276 431 280 440 0.105664 0.387124 BG
paper 576 234 586 241 0.105129 0.447560 BG
paper 145 432 168 440 0.103396 0.275090 BG
paper 560 259 590 270 0.102978 0.677216 BG
paper 244 427 260 440 0.100081 0.421628 BG
towel 351 355 398 439 0.176615 0.647613 BG
towel 172 398 235 439 0.11472 0.457941 BG
towel 0 400 159 437 0.103718 0.436082 pillow
box 303 408 319 439 0.18553 0.431489 BG
box 17 433 25 440 0.180718 0.540176 BG
box 566 193 581 196 0.15035 0.558575 BG
box 575 240 582 246 0.146987 0.367552 BG
box 584 233 590 248 0.144368 0.238041 BG
box 571 241 573 241 0.133368 0.389370 BG
box 573 250 578 254 0.126869 0.553922 BG
box 178 398 190 402 0.125808 0.720725 BG
box 297 423 313 440 0.120491 0.380129 BG
box 243 427 261 440 0.120242 0.421628 BG
box 566 184 590 194 0.117311 0.607315 BG
box 232 411 252 440 0.106097 0.500507 BG
box 175 402 192 409 0.103698 0.702389 BG
box 576 233 586 240 0.102721 0.447560 BG
box 192 125 199 127 0.101206 0.339138 BG
box 239 438 242 440 0.101105 0.344851 BG
lamp 131 271 179 290 0.1051 0.665315 BG
bag 20 414 108 439 0.27701 0.605607 BG
bag 23 426 68 440 0.257865 0.623961 BG
bag 47 432 62 440 0.155713 0.725995 BG
bag 23 432 32 440 0.148026 0.638152 BG
bag 0 399 230 438 0.111377 0.682659 pillow&&pillow
bag 337 416 367 440 0.109247 0.346315 BG
bag 174 398 234 440 0.103512 0.457941 BG
bag 289 415 317 440 0.103135 0.453080 BG
bag 287 428 306 440 0.101158 0.350864 BG
garbage_bin 365 328 400 354 0.285953 0.623485 BG
garbage_bin 360 331 404 415 0.170726 0.718856 BG
garbage_bin 191 125 199 128 0.119515 0.339138 BG
