bed 51 91 545 426 0.991228 0.005599 bed
picture 445 4 477 12 0.453566 0.344734 BG
picture 326 1 491 9 0.412406 0.315920 BG
picture 434 1 484 3 0.345988 0.450553 BG
picture 345 3 526 40 0.34133 0.578555 BG
picture 323 3 363 9 0.336749 0.248619 BG
picture 424 3 444 9 0.276376 0.470487 BG
picture 536 4 540 13 0.272301 0.399136 BG
picture 530 1 560 4 0.26992 0.409913 picture
picture 322 0 379 2 0.237778 0.442532 BG
picture 344 3 353 8 0.185475 0.369344 BG
picture 412 3 423 9 0.163507 0.598555 BG
picture 423 0 432 2 0.124824 0.730862 BG
picture 395 3 405 9 0.122185 0.681206 BG
picture 355 3 361 9 0.115615 0.605587 BG
picture 529 7 560 40 0.109818 0.741754 BG
picture 65 176 69 179 0.101116 0.262147 BG
picture 389 3 393 8 0.100613 0.713908 BG
pillow 242 163 248 172 0.384929 0.613903 BG
pillow 234 159 239 168 0.28414 0.711517 BG
pillow 224 159 234 166 0.218942 0.764548 BG
pillow 200 160 235 179 0.201433 0.746771 BG
pillow 225 166 234 173 0.199703 0.791329 BG
pillow 99 255 102 264 0.159999 0.816756 BG
pillow 210 175 225 179 0.134016 0.836251 BG
pillow 150 226 157 236 0.13021 0.802708 BG
pillow 144 229 148 239 0.116758 0.754054 BG
pillow 99 243 102 249 0.114645 0.866296 BG
pillow 86 252 97 262 0.110982 0.873779 BG
pillow 99 239 118 254 0.103739 0.865732 BG
pillow 211 188 222 193 0.101345 0.890956 BG
clothes 1 395 19 426 0.101243 0.454216 BG
tv 303 0 501 3 0.169759 0.525798 BG
tv 315 0 379 2 0.168389 0.442532 BG
tv 343 3 353 8 0.155692 0.369344 BG
tv 319 3 363 9 0.133759 0.248619 BG
paper 48 16 50 18 0.27548 0.078922 BG
paper 8 90 11 93 0.25627 0.093528 BG
paper 170 402 176 407 0.240326 0.336546 BG
paper 220 393 224 399 0.23724 0.320981 BG
paper 161 402 172 411 0.234726 0.356563 BG
paper 172 411 175 413 0.230902 0.353603 BG
paper 157 403 162 410 0.228148 0.364247 BG
paper 43 193 49 196 0.218413 0.073357 BG
paper 159 399 162 402 0.212452 0.368622 BG
paper 1 91 14 95 0.21058 0.087333 BG
paper 33 197 38 198 0.206939 0.121724 BG
paper 121 383 124 397 0.177981 0.488183 BG
paper 130 388 136 392 0.175826 0.474592 BG
paper 62 130 67 135 0.164771 0.084549 BG
paper 387 407 394 413 0.163463 0.338651 BG
paper 70 128 79 130 0.153326 0.124966 BG
paper 410 399 415 401 0.1518 0.346327 BG
paper 118 16 123 20 0.150523 0.178808 BG
paper 530 0 560 4 0.146453 0.409913 picture
paper 536 3 540 13 0.139157 0.399136 BG
paper 203 35 208 40 0.136047 0.083878 BG
paper 129 383 135 387 0.127664 0.416647 BG
paper 141 389 144 391 0.126346 0.409461 BG
paper 554 65 557 70 0.125081 0.500158 BG
paper 543 139 559 147 0.122722 0.521257 BG
paper 176 412 180 416 0.122646 0.278344 BG
paper 135 383 141 388 0.122072 0.431550 BG
paper 64 176 70 179 0.120908 0.262147 BG
paper 280 375 288 385 0.120876 0.309168 BG
paper 167 415 173 420 0.119814 0.272911 BG
paper 271 380 282 389 0.118843 0.344407 BG
paper 556 72 560 75 0.11659 0.528104 BG
paper 164 411 171 416 0.116565 0.286100 BG
paper 173 414 186 426 0.116093 0.178589 BG
paper 541 103 549 137 0.115885 0.530145 BG
paper 147 414 160 418 0.111035 0.304859 BG
paper 461 412 463 415 0.10042 0.191030 BG
box 543 125 544 126 0.260966 0.321481 BG
box 388 407 395 413 0.252922 0.338651 BG
box 540 127 544 137 0.25186 0.410024 BG
box 172 411 176 413 0.216407 0.353603 BG
box 411 399 416 401 0.192722 0.346327 BG
