bed 0 195 307 420 0.98281 0.016324 bed
door 115 0 284 217 0.139618 0.603776 curtain
door 283 1 415 230 0.136272 0.681771 BG
door 383 39 423 133 0.130704 0.356395 BG
door 361 0 426 52 0.128557 0.341660 BG
picture 355 347 435 426 0.33485 0.473080 BG
picture 397 3 420 44 0.268375 0.428716 BG
picture 381 359 420 387 0.174465 0.807956 BG
picture 138 2 180 31 0.153606 0.379046 BG
picture 372 368 386 388 0.117659 0.859536 BG
picture 405 358 410 363 0.101633 0.749057 BG
picture 364 1 428 51 0.101332 0.341660 BG
desk 425 148 558 291 0.77638 0.107027 BG
desk 372 188 560 414 0.151024 0.505140 dresser
dresser 352 155 557 420 0.324238 0.150559 dresser
dresser 313 220 435 426 0.112787 0.769640 BG
dresser 457 110 557 329 0.103183 0.502914 BG
pillow 542 122 560 143 0.312345 0.423207 BG
pillow 547 125 560 131 0.293894 0.432949 BG
pillow 549 119 556 123 0.181648 0.574637 BG
pillow 515 113 560 184 0.153181 0.398401 bag
pillow 553 115 560 118 0.127813 0.218673 BG
clothes 503 116 560 168 0.651299 0.241176 bag
clothes 382 398 419 421 0.626294 0.181009 BG
clothes 372 412 408 425 0.442101 0.300580 BG
clothes 396 402 408 414 0.426624 0.264072 BG
clothes 318 348 331 366 0.197933 0.495289 BG
clothes 366 363 422 424 0.186852 0.347071 BG
clothes 535 118 553 128 0.14071 0.682498 BG
clothes 302 332 324 367 0.140177 0.584973 BG
clothes 406 404 431 424 0.117742 0.498882 BG
clothes 388 419 424 426 0.1143 0.282147 BG
paper 452 162 460 168 0.831498 0.167761 BG
paper 435 152 521 195 0.798185 0.197788 BG
paper 453 159 493 168 0.732262 0.267274 BG
paper 192 216 205 223 0.38771 0.593864 BG
paper 178 213 188 219 0.318157 0.642398 BG
paper 428 165 440 193 0.305317 0.665513 BG
paper 519 271 526 288 0.206398 0.114942 BG
paper 181 213 181 215 0.202254 0.760690 BG
paper 471 150 491 159 0.19543 0.800342 BG
paper 196 117 212 124 0.161492 0.292558 BG
paper 528 259 543 288 0.159543 0.146086 BG
paper 427 163 433 175 0.158545 0.788349 BG
paper 359 31 365 45 0.149159 0.494270 BG
paper 216 104 223 126 0.142998 0.332337 BG
paper 303 112 320 127 0.141503 0.347701 BG
paper 510 271 527 318 0.140535 0.178145 BG
paper 214 96 223 112 0.136813 0.377469 BG
paper 219 409 235 420 0.129066 0.553144 BG
paper 253 87 255 96 0.122778 0.538391 BG
paper 543 240 560 268 0.114624 0.378703 BG
paper 522 415 531 426 0.112548 0.212272 BG
paper 545 321 560 335 0.110293 0.367213 BG
paper 528 241 560 321 0.106622 0.368030 BG
paper 422 164 427 171 0.104721 0.818320 BG
paper 528 382 560 401 0.100496 0.506203 BG
towel 304 111 319 128 0.106979 0.347701 BG
box 554 114 560 118 0.194399 0.218673 BG
box 307 419 316 426 0.123588 0.288160 BG
box 528 258 542 270 0.121001 0.150750 BG
box 448 415 461 426 0.106827 0.223445 BG
whiteboard 5 5 120 239 0.529956 0.123894 BG
person 390 419 408 426 0.512421 0.264551 BG
person 409 422 424 426 0.181945 0.486524 BG
person 374 412 410 426 0.17111 0.300580 BG
person 405 417 432 426 0.121092 0.475607 BG
night_stand 424 183 560 328 0.162369 0.524214 BG
night_stand 22 399 48 426 0.100105 0.278975 BG
bag 397 403 408 416 0.276104 0.264072 BG
bag 386 399 431 426 0.200199 0.199514 BG
bag 319 350 331 367 0.178351 0.495289 BG
bag 303 335 324 368 0.1468 0.584973 BG
bag 403 417 430 426 0.146541 0.475607 BG
bag 408 422 423 426 0.142373 0.486524 BG
bag 367 367 424 426 0.134621 0.347071 BG
bag 518 117 560 181 0.10493 0.398401 BG
garbage_bin 263 406 272 412 0.277968 0.505339 BG
garbage_bin 257 352 265 361 0.218642 0.767325 BG
garbage_bin 239 409 246 415 0.168517 0.722535 BG
garbage_bin 424 368 528 425 0.167256 0.327400 BG
garbage_bin 248 343 274 404 0.161814 0.820266 BG
garbage_bin 510 271 528 320 0.151956 0.178145 BG
garbage_bin 421 369 450 424 0.150233 0.518137 BG
garbage_bin 437 210 560 385 0.142892 0.426372 BG
garbage_bin 528 257 543 289 0.140364 0.146086 BG
garbage_bin 251 399 308 426 0.121169 0.548951 BG
garbage_bin 495 288 512 312 0.115319 0.426338 BG
garbage_bin 519 271 527 288 0.112425 0.114942 BG
garbage_bin 240 371 262 426 0.108575 0.868303 BG
garbage_bin 414 405 432 425 0.105785 0.465263 BG
garbage_bin 387 314 560 419 0.104264 0.438656 BG
garbage_bin 243 364 258 376 0.102024 0.873494 BG
