bed 26 83 470 428 0.973695 0.022492 bed
chair 214 436 250 440 0.131086 0.461370 BG
chair 48 437 53 440 0.127343 0.162688 BG
chair 213 425 262 440 0.109564 0.555242 BG
chair 318 436 342 440 0.103191 0.374023 BG
picture 559 95 590 148 0.445154 0.394546 BG
picture 564 39 590 70 0.147822 0.380649 picture
picture 564 2 590 42 0.100504 0.462932 BG
pillow 165 136 211 191 0.564262 0.423536 BG
pillow 186 161 208 189 0.370229 0.625707 BG
pillow 15 113 260 205 0.320333 0.571904 BG
pillow 209 127 407 190 0.289845 0.675175 BG
pillow 191 154 260 192 0.210656 0.783855 BG
pillow 304 135 373 184 0.20521 0.768545 BG
pillow 359 365 409 380 0.179801 0.750344 BG
pillow 171 106 263 142 0.159418 0.728097 BG
pillow 392 367 415 383 0.156169 0.646751 BG
pillow 179 172 190 188 0.144679 0.847685 BG
pillow 321 175 338 186 0.142479 0.856037 BG
pillow 95 154 199 201 0.130881 0.779128 BG
pillow 260 146 344 187 0.128908 0.848474 BG
pillow 468 412 587 440 0.114625 0.392233 BG
clothes 292 316 417 440 0.893425 0.057617 BG
clothes 331 328 417 377 0.65472 0.216717 BG
clothes 352 326 580 425 0.600963 0.277484 BG
clothes 485 4 582 351 0.52704 0.428368 BG
clothes 265 331 327 440 0.442266 0.468630 BG
clothes 322 356 375 440 0.38309 0.574158 BG
clothes 475 351 590 404 0.34683 0.300897 BG
clothes 545 323 588 369 0.306296 0.529504 BG
clothes 341 359 420 413 0.290882 0.647111 BG
clothes 401 362 471 432 0.281999 0.588123 bag
clothes 314 336 353 405 0.228415 0.765068 BG
clothes 157 107 269 172 0.227934 0.674929 BG
clothes 556 328 576 356 0.220774 0.565794 BG
clothes 12 137 218 208 0.219025 0.557577 BG
clothes 308 362 317 387 0.210525 0.772044 BG
clothes 336 337 339 341 0.187507 0.795013 BG
clothes 32 116 432 228 0.165603 0.610108 bed_sheet
clothes 440 349 482 398 0.165333 0.465076 BG
clothes 459 136 538 344 0.162489 0.806284 BG
clothes 350 366 413 384 0.162355 0.703297 BG
clothes 520 326 561 374 0.15871 0.745951 BG
clothes 289 345 326 389 0.156623 0.828087 BG
clothes 553 357 584 372 0.153297 0.733016 BG
clothes 485 325 523 415 0.142452 0.224428 BG
clothes 586 357 590 367 0.138252 0.576344 BG
clothes 213 125 407 183 0.117602 0.820691 BG
clothes 473 352 498 407 0.115415 0.241238 BG
clothes 263 372 299 423 0.11433 0.795556 BG
clothes 247 407 278 439 0.109743 0.561306 BG
clothes 413 383 416 389 0.106899 0.708432 BG
clothes 449 417 475 440 0.102279 0.338777 BG
paper 568 179 590 212 0.504691 0.435989 BG
paper 557 146 590 179 0.339361 0.454323 BG
paper 555 126 590 233 0.291263 0.488577 BG
paper 568 315 574 317 0.284704 0.254251 BG
paper 558 317 579 327 0.277635 0.325843 BG
paper 573 215 590 222 0.261653 0.337918 BG
paper 547 325 572 340 0.200663 0.490150 BG
paper 547 322 557 325 0.166253 0.660501 BG
paper 564 0 590 42 0.159831 0.462932 BG
paper 564 39 590 69 0.148631 0.380649 picture
paper 563 93 589 123 0.116264 0.389126 picture
paper 574 324 590 349 0.114251 0.489998 BG
paper 512 357 519 360 0.101041 0.797612 BG
towel 510 11 584 242 0.173042 0.614781 BG
towel 478 352 496 398 0.166213 0.291992 BG
towel 511 112 543 245 0.142561 0.794212 BG
towel 529 114 543 190 0.132129 0.829295 BG
box 568 314 574 317 0.378819 0.254251 BG
box 557 317 579 327 0.313878 0.325843 BG
box 549 280 587 321 0.294368 0.572609 BG
box 548 306 551 308 0.271137 0.679072 BG
box 566 214 590 234 0.224289 0.370832 BG
box 415 304 446 349 0.183166 0.655297 BG
box 574 323 590 348 0.173772 0.489998 BG
box 564 38 590 68 0.161888 0.380649 picture
box 399 320 418 333 0.150146 0.696805 BG
box 552 148 590 258 0.148813 0.385075 BG
box 558 270 586 284 0.14507 0.715427 BG
box 550 254 580 276 0.124719 0.760400 BG
box 550 220 589 283 0.123901 0.752859 BG
box 432 280 459 349 0.121566 0.738823 BG
box 154 436 162 440 0.117877 0.237944 BG
box 409 329 418 337 0.113099 0.784849 BG
box 481 394 484 395 0.107373 0.639660 BG
