bed 0 273 291 436 0.998254 0.001117 bed
chair 129 284 141 292 0.202387 0.733225 BG
chair 142 281 150 284 0.185398 0.766239 BG
chair 127 284 130 289 0.136435 0.809918 BG
chair 121 273 140 287 0.125515 0.853685 BG
door 278 175 302 359 0.107393 0.531749 BG
picture 508 187 578 210 0.60488 0.170666 BG
picture 438 194 470 205 0.439443 0.522081 BG
picture 431 181 478 213 0.414576 0.543768 BG
picture 513 7 576 196 0.202706 0.489552 BG
picture 162 1 171 15 0.201964 0.350819 BG
picture 356 201 374 208 0.190315 0.636148 BG
picture 529 295 590 440 0.135651 0.417267 BG
picture 354 276 380 289 0.114458 0.391294 BG
picture 471 203 474 208 0.109007 0.679962 BG
picture 518 293 582 310 0.105141 0.415070 BG
picture 431 187 437 200 0.105011 0.876590 BG
blinds 276 3 383 277 0.154315 0.666426 BG
blinds 347 5 457 250 0.104681 0.627849 BG
pillow 7 224 52 291 0.334239 0.342638 pillow
pillow 5 272 69 436 0.317835 0.489116 BG
pillow 149 260 252 298 0.298358 0.491271 water_bottle_pack
pillow 44 278 49 286 0.199385 0.778057 BG
pillow 165 267 174 277 0.173816 0.770130 BG
pillow 38 255 50 277 0.128216 0.823197 BG
pillow 44 277 62 287 0.124612 0.872996 BG
pillow 35 282 47 292 0.111505 0.811269 BG
pillow 32 273 44 281 0.111073 0.852718 BG
pillow 152 261 197 278 0.110627 0.845976 BG
pillow 53 292 56 297 0.110409 0.872847 BG
pillow 42 271 50 277 0.108348 0.881528 BG
pillow 3 395 3 400 0.103525 0.842126 BG
pillow 43 272 82 286 0.102779 0.896351 BG
pillow 38 271 45 273 0.102497 0.873089 BG
mirror 12 0 82 57 0.14632 0.601411 BG
clothes 3 225 52 291 0.106078 0.251277 pillow
paper 256 138 267 169 0.263077 0.353830 BG
paper 525 187 566 201 0.240811 0.533049 BG
paper 435 160 440 179 0.179003 0.518212 BG
paper 568 148 574 169 0.178482 0.335147 BG
paper 273 429 285 434 0.172799 0.572708 BG
paper 399 127 401 142 0.148277 0.540596 BG
paper 61 417 69 440 0.134304 0.157907 BG
paper 0 267 7 287 0.131538 0.440278 BG
paper 518 293 585 309 0.131532 0.415070 BG
paper 359 367 360 377 0.127952 0.633258 BG
paper 355 276 381 289 0.125258 0.391294 BG
paper 0 253 8 271 0.122395 0.472611 BG
paper 446 351 447 356 0.118992 0.683182 BG
paper 442 286 482 305 0.115948 0.743228 BG
paper 278 409 294 440 0.100544 0.511267 BG
towel 0 349 64 439 0.10152 0.349231 BG
box 568 148 575 169 0.211429 0.335147 BG
box 5 241 48 273 0.179758 0.613856 BG
box 1 226 21 271 0.170214 0.434488 BG
box 1 239 8 252 0.141641 0.479802 BG
box 61 415 68 440 0.127266 0.157907 BG
box 256 139 267 169 0.117864 0.353830 BG
box 305 430 308 440 0.115981 0.326664 BG
box 161 1 171 15 0.112103 0.350819 BG
box 6 287 8 290 0.109295 0.713911 BG
box 7 255 20 274 0.108727 0.726481 BG
box 14 265 39 275 0.106761 0.533870 BG
lamp 556 296 581 310 0.129118 0.538347 BG
lamp 355 275 379 289 0.128977 0.391294 BG
lamp 20 2 81 56 0.107053 0.601411 BG
lamp 4 216 43 240 0.103047 0.659480 BG
bag 5 223 45 265 0.154905 0.572046 BG
bag 225 408 283 440 0.126563 0.484140 BG
garbage_bin 60 416 69 430 0.287969 0.315215 BG
garbage_bin 63 405 66 415 0.240557 0.583906 BG
garbage_bin 272 313 286 327 0.127856 0.744749 BG
