bed 115 46 723 520 0.997731 0.001957 bed
chair 540 124 652 173 0.405563 0.198828 BG
chair 344 515 351 523 0.3542 0.447828 BG
chair 561 125 713 221 0.241735 0.680749 sofa_chair
chair 545 125 559 171 0.191609 0.461165 BG
chair 575 122 595 133 0.190754 0.727860 BG
chair 558 123 569 145 0.148829 0.537310 BG
chair 555 124 558 135 0.105537 0.542467 BG
sofa 538 122 653 170 0.235452 0.198828 BG
door 540 2 598 131 0.11641 0.552476 BG
picture 674 1 729 68 0.971406 0.023473 picture
picture 685 0 701 62 0.86535 0.131858 BG
picture 691 27 729 53 0.735146 0.257184 BG
picture 135 135 148 189 0.225309 0.565394 BG
picture 690 54 699 57 0.153765 0.844679 BG
picture 468 1 469 4 0.135088 0.496191 BG
picture 8 11 98 168 0.125334 0.320958 BG
picture 468 1 475 4 0.120791 0.495858 BG
picture 417 1 435 66 0.112404 0.630859 BG
picture 670 56 727 74 0.109937 0.784682 BG
pillow 171 107 429 203 0.906593 0.093249 pillow
pillow 161 119 245 206 0.846071 0.153423 BG
pillow 360 107 436 187 0.631817 0.359985 BG
pillow 397 401 467 480 0.382213 0.548930 BG
pillow 643 165 697 200 0.236289 0.743944 BG
pillow 246 209 316 229 0.233782 0.764115 BG
pillow 344 169 371 189 0.167343 0.832290 BG
pillow 368 209 370 211 0.161994 0.826446 BG
pillow 303 220 322 223 0.153846 0.815896 BG
pillow 315 220 319 222 0.140226 0.824523 BG
pillow 323 217 336 219 0.13653 0.846806 BG
pillow 645 175 652 185 0.136162 0.855242 BG
pillow 165 116 621 297 0.121231 0.845620 BG
pillow 556 193 562 197 0.107569 0.773950 BG
pillow 547 126 659 193 0.105501 0.366918 sofa_chair
mirror 0 0 102 196 0.132853 0.320958 lamp
mirror 536 3 598 140 0.121843 0.552476 BG
tv 252 519 274 529 0.138411 0.330629 BG
tv 1 358 7 360 0.11064 0.740572 BG
tv 234 523 256 529 0.105717 0.292814 BG
paper 511 164 526 169 0.173585 0.771031 BG
paper 489 164 524 172 0.169342 0.807586 BG
paper 135 142 149 176 0.167003 0.515964 BG
paper 554 171 558 174 0.165656 0.417111 BG
paper 106 177 107 180 0.120873 0.448387 BG
paper 509 164 510 165 0.110314 0.877322 BG
paper 137 132 140 134 0.109741 0.569342 BG
paper 193 508 201 513 0.105127 0.756668 BG
paper 579 164 583 168 0.104448 0.733597 BG
paper 35 137 42 146 0.100853 0.553951 BG
box 554 170 557 174 0.397481 0.417111 BG
box 555 165 615 181 0.36118 0.503579 BG
box 125 226 130 232 0.253296 0.625160 BG
box 106 177 108 180 0.215408 0.448387 BG
box 537 133 543 165 0.19817 0.523646 BG
box 688 204 718 214 0.146798 0.496917 BG
box 656 148 659 162 0.105954 0.690082 BG
night_stand 0 224 167 356 0.429386 0.443933 night_stand
sink 486 140 502 157 0.165847 0.752105 BG
lamp 12 7 97 220 0.468674 0.374821 lamp
lamp 439 0 496 152 0.428437 0.545513 BG
lamp 476 50 488 59 0.380313 0.571764 BG
lamp 8 165 23 176 0.334349 0.578761 BG
lamp 3 176 22 181 0.235457 0.725827 BG
lamp 21 174 30 177 0.21964 0.759788 BG
lamp 5 171 39 217 0.212042 0.776558 BG
lamp 30 130 74 222 0.198756 0.768419 BG
lamp 485 46 486 48 0.194622 0.793429 BG
lamp 468 0 469 4 0.188602 0.496191 BG
lamp 470 4 475 9 0.176973 0.739807 BG
lamp 476 2 543 157 0.170567 0.784499 BG
lamp 468 1 475 5 0.166812 0.495858 BG
lamp 470 101 499 160 0.164655 0.787561 BG
lamp 464 52 476 57 0.140982 0.799718 BG
lamp 485 31 508 59 0.138283 0.851936 BG
lamp 37 144 50 199 0.134996 0.807833 BG
lamp 32 142 41 180 0.13377 0.748378 BG
lamp 148 186 158 189 0.132287 0.801959 BG
lamp 492 28 494 41 0.1218 0.865886 BG
lamp 434 99 482 157 0.118982 0.871700 BG
lamp 6 97 44 244 0.112147 0.863370 BG
garbage_bin 135 226 158 234 0.114165 0.805553 BG
