001734,toilet,197.4,323.2,372.1,530,0.098,0.902,toilet
002915,toilet,52.7,156.5,221.4,388.7,0.093,0.907,toilet
000391,toilet,43,158.6,246.3,518,0.089,0.911,toilet
000962,toilet,215.4,205,358.9,391.6,0.055,0.945,toilet
004217,toilet,324.8,5,369.4,61.2,0.053,0.947,toilet
002129,toilet,1,335,101.1,427,0.052,0.948,toilet
001733,toilet,284.9,218.8,441,434.6,0.049,0.951,toilet
000958,toilet,247.9,226.5,401.2,429.8,0.047,0.953,toilet
001840,toilet,278.3,171.7,440.2,363.5,0.042,0.958,toilet
003174,toilet,244.6,31.1,437,249.9,0.042,0.958,toilet
002917,toilet,372.9,204.7,507.2,291.3,0.037,0.963,toilet
000963,toilet,361.1,153.9,542.9,371.8,0.037,0.963,toilet
002917,toilet,144.5,167.4,219.9,275.2,0.035,0.965,toilet
002127,toilet,22,252.4,176.1,427,0.033,0.967,toilet
002159,toilet,37.9,126.3,228.7,420,0.027,0.973,toilet
002871,toilet,237.5,204.5,358.2,425.8,0.025,0.975,toilet
