000027,lamp,539.7,109.6,586.5,186.7,0.099,0.901,lamp
000880,lamp,127.8,152.5,215.6,265.3,0.098,0.902,lamp
000069,lamp,587.5,130.6,718.8,353.4,0.097,0.903,lamp
001541,lamp,229.8,1,335.7,82.7,0.094,0.906,lamp
003205,lamp,534.4,1,586.4,144.4,0.09,0.91,lamp
000885,lamp,116.5,174.7,153.8,218.6,0.089,0.911,lamp
000522,lamp,174.3,112.7,200.9,182.4,0.088,0.912,lamp
003967,lamp,11.9,6.7,120.6,293.8,0.088,0.912,lamp
001115,lamp,272.7,1.2,444.3,11.8,0.083,0.917,lamp
002499,lamp,493,82.7,523,151,0.083,0.917,lamp
000720,lamp,587.6,87.7,668.6,209.5,0.079,0.921,lamp
000060,lamp,606,69.8,688.2,252.8,0.076,0.924,lamp
000783,lamp,493,58,598.8,217.5,0.074,0.926,lamp
000730,lamp,396.9,135.1,472.1,218.7,0.072,0.928,lamp
000760,lamp,445.8,103.4,555.9,158.9,0.07,0.93,lamp
002082,lamp,483.4,96.6,553.7,160.2,0.069,0.931,lamp
001970,lamp,361.9,124.6,379.4,165.7,0.068,0.932,lamp
001970,lamp,59.4,70.6,103.9,175,0.067,0.933,lamp
000118,lamp,545.6,4,652.5,136,0.067,0.933,lamp
001936,lamp,326.1,172.5,395.4,362.3,0.067,0.933,lamp
004018,lamp,6.5,190.5,106.6,312.3,0.067,0.933,lamp
000731,lamp,239.9,133.1,269.6,159.8,0.066,0.934,lamp
001929,lamp,382.7,88.7,411,175.2,0.066,0.934,lamp
002673,lamp,1,123.3,20.2,196.3,0.066,0.934,lamp
000711,lamp,353.6,58.1,361.4,78.4,0.061,0.939,lamp
001066,lamp,483.3,1,545.7,144.9,0.059,0.941,lamp
000819,lamp,4.1,91.6,52.9,400.2,0.058,0.942,lamp
002494,lamp,410.4,1,460.7,159.8,0.057,0.943,lamp
000155,lamp,673.5,292.3,728.7,374.9,0.057,0.943,lamp
001145,lamp,558.1,51.2,630.3,211.1,0.056,0.944,lamp
000762,lamp,10.9,62.6,106,169.3,0.055,0.945,lamp
002362,lamp,64.2,129.3,119.8,199.8,0.055,0.945,lamp
000883,lamp,8.5,170.3,91.2,295.3,0.054,0.946,lamp
000914,lamp,219.1,57.5,343.8,234,0.054,0.946,lamp
002649,lamp,135.7,68.1,178.2,127,0.051,0.949,lamp
002266,lamp,20.1,1,85,99.8,0.05,0.95,lamp
002568,lamp,1,128,111.8,427,0.047,0.953,lamp
001124,lamp,514.6,56.1,582.4,248.4,0.045,0.955,lamp
000161,lamp,292.6,123,351,242.3,0.044,0.956,lamp
002251,lamp,402.7,104.6,423,177,0.044,0.956,lamp
003672,lamp,467.2,22.7,504.3,97.1,0.043,0.957,lamp
003579,lamp,87.7,85.1,125.4,270.8,0.039,0.961,lamp
000676,lamp,143.9,115.9,229.9,218.3,0.038,0.962,lamp
000834,lamp,411,95.4,444.2,140.5,0.037,0.963,lamp
000711,lamp,213.6,58.3,221.3,70.8,0.037,0.963,lamp
002439,lamp,157.8,15.1,254.2,284.5,0.037,0.963,lamp
004668,lamp,416.6,1.1,479.6,23.2,0.037,0.963,lamp
004511,lamp,613.4,1,679.5,212.1,0.035,0.965,lamp
000161,lamp,333.8,20.5,392.7,86.4,0.033,0.967,lamp
000777,lamp,713.5,320.4,728.7,336.6,0.033,0.967,lamp
002349,lamp,425.5,82.7,446.6,145,0.033,0.967,lamp
000731,lamp,565.5,158.2,691.4,262.9,0.032,0.968,lamp
000732,lamp,446,94.4,503.9,207.8,0.032,0.968,lamp
001933,lamp,538,140.9,560.6,271.1,0.03,0.97,lamp
000125,lamp,3.7,1,46.6,218,0.03,0.97,lamp
003675,lamp,159.7,51.8,193.6,99,0.029,0.971,lamp
004864,lamp,398.4,6,477.5,140.1,0.029,0.971,lamp
000855,lamp,641.9,224.5,672.3,261.2,0.029,0.971,lamp
000751,lamp,624.8,158.4,646.7,178.8,0.027,0.973,lamp
002672,lamp,483.1,186.1,542.3,277.8,0.026,0.974,lamp
002704,lamp,371.4,107.8,559.1,427,0.026,0.974,lamp
