002103,sofa,178.9,144.5,443.7,427,0.091,0.909,sofa
003904,sofa,504.6,1,591,56.2,0.091,0.909,sofa
004313,sofa,1.2,124,89.4,311.5,0.091,0.909,sofa
001877,sofa,398,317,561,427,0.089,0.911,sofa
000224,sofa,603,91,703.9,130.7,0.08,0.92,sofa
002789,sofa,514.3,2,558.8,119.4,0.076,0.924,sofa
004898,sofa,262,96.3,653.5,418.4,0.073,0.927,sofa
002109,sofa,285.7,341.2,561,423.7,0.073,0.927,sofa
001989,sofa,20.5,127.6,155.4,337.4,0.072,0.928,sofa
002396,sofa,125.4,146.4,474.2,338.3,0.072,0.928,sofa
002799,sofa,27.2,74.5,180.5,176.8,0.072,0.928,sofa
002050,sofa,1,266.9,179.6,419.7,0.07,0.93,sofa
000361,sofa,62.9,145.6,501.7,530,0.066,0.934,sofa
002768,sofa,435.4,403.9,561,427,0.064,0.936,sofa
004990,sofa,267.2,9.5,681,306.7,0.064,0.936,sofa
002492,sofa,210.5,113.2,362.9,161.2,0.063,0.937,sofa
003846,sofa,513.3,13.9,582.2,81.3,0.058,0.942,sofa
004743,sofa,82,46.8,201.8,108.5,0.054,0.946,sofa
002957,sofa,128.9,302.7,407.6,409.8,0.053,0.947,sofa
000457,sofa,415.8,111,467,203,0.05,0.95,sofa
002010,sofa,1,223,57.2,310.3,0.048,0.952,sofa
002768,sofa,269.8,247.4,561,427,0.048,0.952,sofa
004992,sofa,455.7,119.5,672.8,498.2,0.044,0.956,sofa
000269,sofa,575.1,146.2,719.3,222.9,0.042,0.958,sofa
003163,sofa,192.8,127.4,431,208.1,0.041,0.959,sofa
004551,sofa,323.5,47.6,440.5,136.8,0.041,0.959,sofa
000968,sofa,35.4,159.5,581.5,530,0.04,0.96,sofa
004382,sofa,21.7,78.5,292.9,270.2,0.038,0.962,sofa
002800,sofa,494.5,270.6,591,343.8,0.035,0.965,sofa
001065,sofa,394.6,118.8,623.2,352.6,0.034,0.966,sofa
