000409,night_stand,519.1,195,603.8,250.8,0.099,0.901,night_stand
000039,night_stand,470.9,241.3,593.5,295.1,0.096,0.904,night_stand
000408,night_stand,306.9,266.2,384.5,368.9,0.096,0.904,night_stand
000680,night_stand,90.1,188,203.9,236.9,0.095,0.905,night_stand
000733,night_stand,124.3,142.3,202.9,264.7,0.095,0.905,night_stand
000729,night_stand,2.3,179.1,172.1,312.2,0.091,0.909,night_stand
000792,night_stand,1,222.3,127.2,351.5,0.086,0.914,night_stand
002361,night_stand,470.7,186.7,558.8,325.3,0.083,0.917,night_stand
000913,night_stand,82.9,237.7,188,316.3,0.075,0.925,night_stand
002063,night_stand,27.4,149.8,153.3,216.4,0.063,0.937,night_stand
002256,night_stand,366.8,145.7,489.3,276,0.06,0.94,night_stand
000738,night_stand,3.1,209.5,82.5,395.4,0.059,0.941,night_stand
000773,night_stand,1,163.3,140.1,473.6,0.058,0.942,night_stand
002549,night_stand,145.8,82.7,435.4,377.1,0.053,0.947,night_stand
002259,night_stand,78,126.9,158.2,210.3,0.052,0.948,night_stand
000195,night_stand,448.6,157.5,693.7,376.1,0.051,0.949,night_stand
000010,night_stand,669.8,395.9,729.9,508.6,0.05,0.95,night_stand
001153,night_stand,5.1,193,109,460.5,0.049,0.951,night_stand
002280,night_stand,433.4,280.8,550.4,420.6,0.046,0.954,night_stand
002279,night_stand,1,282.1,70.6,426.6,0.046,0.954,night_stand
000403,night_stand,278.3,181.4,397.1,235,0.045,0.955,night_stand
000845,night_stand,350.2,256.1,461,310.4,0.038,0.962,night_stand
000742,night_stand,631.5,334.9,722.1,530,0.036,0.964,night_stand
002745,night_stand,207.4,154.8,304.8,367.4,0.035,0.965,night_stand
000723,night_stand,6.9,273.8,188.7,442.7,0.035,0.965,night_stand
000917,night_stand,568.9,189.6,730,434.3,0.032,0.968,night_stand
002362,night_stand,3.8,171.4,151.8,379.8,0.028,0.972,night_stand
000025,night_stand,165,245.3,240,301,0.027,0.973,night_stand
000021,night_stand,354,299.2,442.9,366.7,0.025,0.975,night_stand
001158,night_stand,35.7,179.8,206.6,313.8,0.024,0.976,night_stand
004113,night_stand,2.9,225,107.7,441,0.023,0.977,night_stand
000875,night_stand,417.6,107.2,552.8,204.6,0.021,0.979,night_stand
000722,night_stand,210.4,254.3,258.6,368.3,0.02,0.98,night_stand
002264,night_stand,222.1,236.5,320.8,340.8,0.02,0.98,night_stand
002066,night_stand,2,217.6,107.6,298.2,0.019,0.981,night_stand
002255,night_stand,72.5,218.6,195,347.8,0.018,0.982,night_stand
001970,night_stand,334.9,149.2,440.2,261,0.018,0.982,night_stand
001140,night_stand,329.3,200.8,391.6,242.9,0.018,0.982,night_stand
000852,night_stand,543,290.2,596.1,344.5,0.015,0.985,night_stand
000780,night_stand,447.4,140.5,515.2,201.5,0.01,0.99,night_stand
002707,night_stand,142,185.9,346.1,380.6,0.009,0.991,night_stand
001116,night_stand,4.3,265.4,104.8,437.9,0.008,0.992,night_stand
