004466,monitor,256.4,12.9,333.4,160.4,0.099,0.901,monitor
004183,monitor,75.2,105.2,191.4,203.5,0.099,0.901,monitor
000330,monitor,363.7,108.9,426.7,192,0.097,0.903,monitor
000590,monitor,602.1,105.4,669.7,177.2,0.096,0.904,monitor
004465,monitor,386.6,5.5,454.4,129.5,0.095,0.905,monitor
004821,monitor,325.2,57.2,459.6,211.2,0.095,0.905,monitor
001860,monitor,354.5,20.5,498.5,250.1,0.093,0.907,monitor
004808,monitor,344.9,74.1,438.1,180.4,0.09,0.91,monitor
001826,monitor,320.3,40.7,432.5,193.4,0.088,0.912,monitor
004444,monitor,253.6,21.8,372.4,173.1,0.085,0.915,monitor
001169,monitor,313.2,108.6,395.8,216.9,0.085,0.915,monitor
003831,monitor,437.7,37.3,481,106.6,0.085,0.915,monitor
000553,monitor,141.1,26,255.8,130.2,0.082,0.918,monitor
004721,monitor,14.4,21.1,139.5,231.2,0.082,0.918,monitor
003827,monitor,114.3,202.3,197.6,288.1,0.08,0.92,monitor
003804,monitor,117.1,312.5,223.3,408.8,0.079,0.921,monitor
000237,monitor,53.8,122.1,125.4,204,0.078,0.922,monitor
000386,monitor,468.4,79.5,576.1,303,0.078,0.922,monitor
000592,monitor,216.5,108.2,276.3,183.1,0.076,0.924,monitor
001845,monitor,118.1,3.1,203.4,64.9,0.074,0.926,monitor
003134,monitor,134.4,204.9,198.2,255.2,0.072,0.928,monitor
000381,monitor,622.9,74,724.3,251.2,0.072,0.928,monitor
000381,monitor,403.9,113.4,511.2,220.4,0.07,0.93,monitor
000552,monitor,329.6,47.7,410,121.2,0.069,0.931,monitor
004699,monitor,267.2,4,325.5,79.6,0.066,0.934,monitor
002259,monitor,362.2,21.6,464.2,113.3,0.066,0.934,monitor
003124,monitor,386.3,149.2,488.7,326.4,0.066,0.934,monitor
004676,monitor,312.9,26.5,413.5,154.5,0.064,0.936,monitor
000645,monitor,14.8,91.4,150.6,256.9,0.063,0.937,monitor
003801,monitor,290.6,219.9,335.4,265.5,0.063,0.937,monitor
003807,monitor,276.1,101.5,404.9,227.7,0.063,0.937,monitor
000081,monitor,301.3,156.2,406.4,249.4,0.062,0.938,monitor
001063,monitor,486.7,35.8,652.7,173.2,0.062,0.938,monitor
001744,monitor,201,48.3,317.4,170.3,0.062,0.938,monitor
000590,monitor,176.5,100.3,218.2,142.6,0.06,0.94,monitor
004357,monitor,424.5,37.3,459.6,115.7,0.06,0.94,monitor
001642,monitor,122.9,2.3,285.8,79.8,0.06,0.94,monitor
002838,monitor,64,6.3,195.4,102.3,0.06,0.94,monitor
001057,monitor,486.1,45.6,624.6,190.4,0.059,0.941,monitor
002120,monitor,210.7,121.2,254.2,153.9,0.058,0.942,monitor
000507,monitor,367.7,72.3,501,303.5,0.057,0.943,monitor
004357,monitor,346.1,49.1,402.4,154.6,0.057,0.943,monitor
002846,monitor,320.6,70.7,411,164.5,0.056,0.944,monitor
004735,monitor,77.6,32,250.2,186.6,0.056,0.944,monitor
001853,monitor,14.5,20,295.3,423.1,0.056,0.944,monitor
004694,monitor,345.6,45.1,421.2,123.5,0.056,0.944,monitor
004133,monitor,227.2,25,377.4,146.6,0.055,0.945,monitor
001826,monitor,488.5,63.4,608.9,293,0.055,0.945,monitor
003740,monitor,152.4,36.5,259.9,180.1,0.055,0.945,monitor
004699,monitor,9.7,23.7,115.8,194.8,0.055,0.945,monitor
003988,monitor,383.5,66.2,469.7,192.5,0.055,0.945,monitor
003281,monitor,285,3,362.8,49.4,0.054,0.946,monitor
000081,monitor,415.4,188.9,492.1,265.2,0.054,0.946,monitor
004706,monitor,59.5,33.5,127.1,119.7,0.054,0.946,monitor
001739,monitor,308.9,105.2,391.4,191.7,0.053,0.947,monitor
004680,monitor,239.8,58.8,329.7,157.4,0.053,0.947,monitor
002702,monitor,261.5,169,348.6,235.4,0.052,0.948,monitor
001615,monitor,487.2,48.1,598.2,184,0.051,0.949,monitor
001306,monitor,295.4,5.8,381.2,102.8,0.051,0.949,monitor
003747,monitor,293.6,19.1,385.3,127.2,0.051,0.949,monitor
001740,monitor,491.7,63.7,526.7,139.7,0.05,0.95,monitor
004677,monitor,571.3,5.7,642.5,106.4,0.05,0.95,monitor
002109,monitor,179.2,108.1,261.2,169.1,0.05,0.95,monitor
004679,monitor,267.5,89.3,363.9,182.3,0.049,0.951,monitor
